index,ms
1147,30.146
1148,22.453
1149,17.947
1150,10.115
1151,10.364
1152,11.541
1153,19.166
1154,19.351
1155,14.938
1156,6.450
1157,10.955
1158,6.689
1159,9.134
1160,18.432
1161,21.052
1162,12.461
1163,11.579
1164,10.271
1165,8.103
1166,13.246
1167,18.149
1168,8.207
1169,13.851
1170,12.873
1171,7.798
1172,15.924
1173,8.869
1174,18.171
1175,17.564
1176,25.281
1177,9.264
1178,17.167
1179,16.382
1180,25.723
1181,7.351
1182,11.484
1183,6.739
1184,12.918
1185,22.075
1186,9.561
1187,17.836
1188,9.440
1189,17.672
1190,25.132
1191,10.456
1192,18.100
1193,10.078
1194,18.199
1195,17.982
1196,11.546
1197,15.593
1198,8.439
1199,18.402
1200,9.836
1201,9.163
1202,17.476
1203,28.285
1204,18.054
1205,18.790
1206,9.819
1207,11.691
1208,26.120
1209,26.585
1210,22.205
1211,27.452
1212,24.387
1213,11.999
1214,32.203
1215,9.066
1216,18.923
1217,10.517
1218,8.134
1219,12.307
1220,7.648
1221,16.025
1222,9.410
1223,24.411
1224,8.282
1225,18.584
1226,10.519
1227,18.431
1228,9.638
1229,9.345
1230,8.640
1231,17.946
1232,23.701
1233,25.380
1234,14.524
1235,14.390
1236,20.729
1237,11.689
1238,12.155
1239,22.276
1240,11.184
1241,10.940
1242,27.138
1243,11.899
1244,17.908
1245,17.717
1246,19.319
1247,21.024
1248,13.833
1249,19.529
1250,10.641
1251,20.005
1252,18.354
1253,10.596
1254,18.860
1255,10.415
1256,21.299
1257,23.452
1258,12.304
1259,25.467
1260,13.670
1261,20.563
1262,21.203
1263,13.169
1264,23.126
1265,24.121
1266,24.198
1267,19.422
1268,20.715
1269,20.592
1270,21.470
1271,14.038
1272,19.794
1273,10.460
1274,20.717
1275,20.027
1276,10.946
1277,13.051
1278,12.240
1279,21.069
1280,18.483
1281,10.077
1282,20.063
1283,20.335
1284,19.571
1285,18.616
1286,14.417
1287,17.168
1288,17.247
1289,16.656
1290,19.408
1291,19.594
1292,18.152
1293,8.619
1294,18.032
1295,15.737
1296,11.280
1297,8.839
1298,13.362
1299,8.416
1300,16.399
1301,9.188
1302,18.489
1303,11.251
1304,17.090
1305,11.058
1306,10.741
1307,10.488
1308,11.690
1309,20.971
1310,11.852
1311,19.337
1312,19.730
1313,19.024
1314,19.304
1315,23.355
1316,21.488
1317,29.021
1318,19.815
1319,39.029
1320,21.137
1321,22.434
1322,18.407
1323,20.527
1324,19.540
1325,29.930
1326,24.526
1327,24.289
1328,21.275
1329,22.907
1330,26.386
1331,23.292
1332,23.220
1333,7.084
1334,6.799
1335,6.421
1336,21.083
1337,20.219
1338,10.646
1339,18.057
1340,20.221
1341,18.492
1342,19.976
1343,12.940
1344,14.436
1345,23.726
1346,19.098
1347,18.947
1348,19.197
1349,18.449
1350,7.559
1351,14.651
1352,8.086
1353,14.437
1354,18.347
1355,17.876
1356,10.420
1357,16.062
1358,16.768
1359,13.435
1360,8.580
1361,15.264
1362,8.446
1363,16.245
1364,18.569
1365,16.661
1366,19.379
1367,19.139
1368,7.216
1369,12.497
1370,7.697
1371,7.649
1372,14.914
1373,8.895
1374,17.165
1375,17.154
1376,20.662
1377,24.961
1378,12.380
1379,25.662
1380,12.358
1381,17.739
1382,22.365
1383,25.796
1384,26.039
1385,13.501
1386,12.049
1387,23.069
1388,23.647
1389,13.232
1390,13.061
1391,21.825
1392,34.869
1393,18.828
1394,18.366
1395,19.636
1396,20.358
1397,23.204
1398,24.421
1399,14.323
1400,23.056
1401,21.146
1402,15.093
1403,9.970
1404,14.823
1405,17.276
1406,18.383
1407,18.826
1408,18.155
1409,10.938
1410,28.017
1411,21.031
1412,20.716
1413,10.994
1414,18.480
1415,9.864
1416,9.101
1417,27.423
1418,10.990
1419,39.463
1420,10.887
1421,19.071
1422,9.025
1423,10.072
1424,10.063
1425,19.670
1426,11.015
1427,10.213
1428,10.222
1429,17.720
1430,8.826
1431,10.225
1432,17.464
1433,10.087
1434,18.903
1435,10.036
1436,10.274
1437,31.001
1438,12.210
1439,31.817
1440,18.008
1441,10.150
1442,21.015
1443,10.198
1444,14.607
1445,10.060
1446,10.769
1447,10.802
1448,9.479
1449,10.849
1450,21.024
1451,10.598
1452,20.461
1453,16.855
1454,8.335
1455,15.546
1456,9.604
1457,18.927
1458,8.508
1459,15.382
1460,20.772
1461,18.462
1462,7.020
1463,6.799
1464,17.247
1465,11.052
1466,13.402
1467,7.250
1468,6.523
1469,11.100
1470,6.935
1471,11.426
1472,7.473
1473,12.283
1474,9.043
1475,7.999
1476,9.984
1477,17.173
1478,8.722
1479,16.503
1480,9.703
1481,10.048
1482,9.270
1483,7.242
1484,13.386
1485,7.416
1486,13.085
1487,11.810
1488,7.470
1489,14.403
1490,7.654
1491,14.422
1492,8.728
1493,19.187
