index,ms
1611,20.219
1612,19.898
1613,19.911
1614,20.486
1615,13.761
1616,20.406
1617,20.429
1618,46.705
1619,20.112
1620,20.319
1621,20.501
1622,26.348
1623,20.076
1624,19.983
1625,13.817
1626,25.987
1627,13.706
1628,27.068
1629,20.985
1630,26.670
1631,13.797
1632,13.749
1633,13.769
1634,25.993
1635,19.539
1636,19.796
1637,13.736
1638,26.072
1639,26.086
1640,20.285
1641,20.298
1642,20.459
1643,25.968
1644,19.806
1645,20.309
1646,13.650
1647,19.660
1648,19.626
1649,20.273
1650,19.915
1651,33.911
1652,19.891
1653,33.507
1654,19.819
1655,13.773
1656,20.407
1657,13.669
1658,26.752
1659,20.486
1660,26.292
1661,26.679
1662,13.830
1663,20.245
1664,27.115
1665,20.468
1666,25.977
1667,19.772
1668,19.519
1669,20.558
1670,13.743
1671,20.556
1672,19.697
1673,26.759
1674,20.310
1675,19.728
1676,26.657
1677,19.896
1678,26.011
1679,32.713
1680,19.635
1681,19.911
1682,20.374
1683,19.935
1684,13.849
1685,25.977
1686,26.065
1687,20.524
1688,13.819
1689,20.273
1690,13.640
1691,20.530
1692,20.350
1693,20.222
1694,19.686
1695,20.248
1696,19.737
1697,26.049
1698,20.026
1699,19.768
1700,26.035
1701,19.872
1702,19.862
1703,20.092
1704,26.171
1705,20.549
1706,20.041
1707,26.103
1708,19.690
1709,13.679
1710,20.466
1711,19.881
1712,20.221
1713,19.683
1714,13.763
1715,20.323
1716,19.812
1717,19.868
1718,19.994
1719,20.514
1720,20.342
1721,13.637
1722,27.108
1723,19.695
1724,20.543
1725,21.316
1726,20.264
1727,20.492
1728,13.790
1729,26.735
1730,19.867
1731,20.186
1732,19.625
1733,19.707
1734,19.636
1735,13.820
1736,20.293
1737,19.954
1738,13.836
1739,20.426
1740,26.721
1741,19.686
1742,20.171
1743,20.203
1744,20.269
1745,20.255
1746,20.443
1747,33.030
1748,20.534
1749,32.657
1750,26.046
1751,20.506
1752,26.744
1753,13.773
1754,20.241
1755,19.936
1756,20.487
1757,20.490
1758,19.690
1759,20.310
1760,26.079
