index,ms
644,20.008
645,20.654
646,20.920
647,20.733
648,20.165
649,20.644
650,20.955
651,20.693
652,19.958
653,20.610
654,20.006
655,27.052
656,20.953
657,20.725
658,20.889
659,27.101
660,20.100
661,20.654
662,20.008
663,14.002
664,20.657
665,20.020
666,27.010
667,20.898
668,26.807
669,27.011
670,20.022
671,27.465
672,14.074
673,26.745
674,20.934
675,20.641
676,20.572
677,19.973
678,20.031
679,20.622
680,20.681
681,19.935
682,20.289
683,20.621
684,34.102
685,20.583
686,20.592
687,20.565
688,20.912
689,20.602
690,20.602
691,20.293
692,20.660
693,20.835
694,20.858
695,20.263
696,20.713
697,20.628
698,20.682
699,26.710
700,20.603
701,20.287
702,34.964
703,26.804
704,27.040
705,14.073
706,27.488
707,14.048
708,13.854
709,34.943
710,20.033
711,41.920
712,19.988
713,27.823
714,14.019
715,13.985
716,20.249
717,27.834
718,20.013
719,20.038
720,13.888
721,20.839
722,13.831
723,20.355
724,20.860
725,14.072
726,20.820
727,13.946
728,13.853
729,34.069
730,20.356
731,34.919
732,27.457
733,13.894
734,27.012
735,14.101
736,20.685
737,20.009
738,14.042
739,20.264
740,13.792
741,20.226
742,27.787
743,20.084
744,27.115
745,20.766
746,13.941
747,27.065
748,20.003
749,20.677
750,13.900
751,27.387
752,27.820
753,27.139
754,13.949
755,13.929
756,33.698
757,20.866
758,20.897
759,13.884
760,14.095
761,20.618
762,14.106
763,27.082
764,20.012
765,20.875
766,13.862
767,13.997
768,19.972
769,20.666
770,20.239
771,27.128
772,20.269
773,20.252
774,14.037
775,13.927
776,27.019
777,14.013
778,20.816
779,20.673
780,14.055
781,20.829
782,13.909
783,26.678
784,20.296
785,33.685
786,20.646
787,13.906
788,14.035
789,13.983
790,20.171
791,20.593
792,27.810
793,20.712
794,20.692
795,13.931
796,20.178
797,20.664
798,27.748
799,13.875
800,13.977
801,14.018
802,19.926
803,20.923
804,14.042
805,20.057
806,20.622
807,13.863
808,26.714
809,14.013
810,27.036
811,34.962
812,20.081
813,26.730
814,26.799
815,20.891
816,27.825
817,26.656
818,19.995
819,20.928
820,20.140
821,20.613
822,20.281
823,20.003
824,20.602
825,20.625
826,20.212
827,20.663
828,20.157
829,27.041
830,20.235
831,20.846
832,13.897
833,34.049
834,19.992
835,27.059
836,19.967
837,13.813
838,33.966
839,20.330
840,33.700
841,13.812
842,27.428
843,26.744
844,20.572
845,13.919
846,26.698
847,26.581
848,20.866
849,13.993
850,20.272
851,14.057
852,26.721
853,13.914
854,20.855
855,14.066
856,27.430
857,13.903
858,13.907
859,20.202
860,20.032
861,27.350
862,19.926
863,27.848
864,26.693
865,34.893
866,20.907
867,20.283
868,20.598
869,26.998
870,27.031
871,14.038
872,20.303
873,14.058
874,14.060
875,20.637
876,20.599
877,20.780
878,13.996
879,20.820
880,13.839
881,20.298
882,20.012
883,19.981
884,20.611
885,13.822
886,13.781
887,19.929
888,20.293
889,20.682
890,13.939
891,26.780
892,20.663
893,20.296
894,13.933
895,20.897
896,20.944
897,13.960
898,19.993
899,20.262
900,20.956
901,20.300
902,20.975
903,20.625
904,20.232
905,20.262
906,20.824
907,14.033
908,20.898
909,20.800
910,48.294
911,20.675
912,20.667
913,20.886
914,27.047
915,20.301
916,20.197
917,13.976
918,26.658
919,13.845
920,27.777
921,20.295
922,27.388
923,14.064
924,13.986
925,13.983
926,26.674
927,19.994
928,20.207
929,13.911
930,26.793
931,26.703
932,20.691
933,20.629
934,20.908
935,26.707
936,20.053
937,20.703
938,13.918
939,20.052
940,19.976
941,20.611
